,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,popularity
1225,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319,1
942,238666,0.0067,0.42,0.672,0.0,6,0.108,-7.902,1,0.027,168.019,4,0.476,1
15783,189136,0.0499,0.6829999999999999,0.833,0.000858,8,0.161,-3.324,1,0.0595,136.099,4,0.537,0
5837,138960,0.7090000000000001,0.266,0.546,3.05e-05,10,0.159,-9.012,1,0.0375,208.706,4,0.946,0
5323,165293,0.588,0.659,0.456,0.0,1,0.198,-8.883,1,0.0307,133.22899999999998,4,0.892,0
8303,253165,0.413,0.492,0.7,0.00013,8,0.0996,-7.001,1,0.0437,110.741,4,0.605,0
11322,197933,0.0353,0.6629999999999999,0.713,7.68e-06,7,0.0843,-6.647,0,0.1119999999999999,101.965,4,0.69,0
4917,268160,0.0079099999999999,0.522,0.47,1.54e-06,0,0.103,-9.52,1,0.0242,95.957,4,0.344,0
10295,323683,0.444,0.7390000000000001,0.809,2.66e-06,10,0.0856,-5.134,0,0.0416,89.734,4,0.866,0
14713,189320,0.00104,0.379,0.76,0.000515,2,0.3829999999999999,-4.319,1,0.0848,78.044,4,0.231,0
8067,202626,0.00627,0.7659999999999999,0.873,0.0,11,0.0764,-6.381,0,0.143,126.988,4,0.743,1
14863,262013,2.97e-05,0.426,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,0.285,0
1488,240146,0.951,0.415,0.11,0.00236,1,0.0962,-14.901,1,0.0388,81.876,4,0.2339999999999999,0
4324,225955,0.0495,0.664,0.524,8.18e-06,2,0.075,-5.178,1,0.0283,91.027,4,0.475,1
18582,236560,1.32e-05,0.532,0.598,2.29e-05,8,0.0729,-5.8260000000000005,0,0.0276,92.033,4,0.133,0
2072,203573,0.611,0.529,0.127,0.000109,11,0.237,-16.066,1,0.0274,63.05,4,0.578,0
2400,323400,0.281,0.563,0.8059999999999999,1.49e-05,2,0.363,-6.8260000000000005,1,0.0496,95.188,4,0.42,0
18450,210783,0.252,0.5529999999999999,0.8420000000000001,7.170000000000001e-05,3,0.121,-4.832,1,0.0916,171.983,4,0.415,0
15233,238222,0.00451,0.5489999999999999,0.7929999999999999,1.28e-05,4,0.118,-2.905,0,0.0389,134.971,4,0.0681,0
11783,139200,0.3289999999999999,0.7959999999999999,0.565,0.0,8,0.102,-7.631,0,0.128,100.003,4,0.547,0
13089,318000,0.208,0.845,0.8170000000000001,1.7199999999999998e-05,1,0.1369999999999999,-4.88,1,0.0761,94.991,4,0.685,0
13524,187611,0.346,0.628,0.484,0.0,9,0.24,-6.08,1,0.0268,100.898,4,0.3989999999999999,0
3132,280841,0.359,0.409,0.6779999999999999,4.76e-06,9,0.1669999999999999,-7.731,1,0.0878,89.96799999999999,4,0.168,0
7075,195133,5.6000000000000006e-05,0.589,0.711,0.928,1,0.0893,-8.1,1,0.0545,160.076,4,0.565,0
1598,276720,0.0103,0.481,0.7659999999999999,0.0067,1,0.302,-5.207999999999999,1,0.0334,131.143,4,0.436,1
15925,249146,0.107,0.632,0.518,0.0,6,0.354,-6.126,1,0.0313,90.007,4,0.427,1
7149,201680,0.0104,0.597,0.7509999999999999,0.0,6,0.0912,-4.982,0,0.193,103.956,4,0.568,1
16621,169941,0.431,0.497,0.6409999999999999,0.105,1,0.609,-4.398,1,0.0751,65.357,4,0.142,0
11367,206693,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,1
7008,247426,0.00346,0.518,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588,1
297,204480,0.0103,0.505,0.836,0.0771,5,0.295,-7.383999999999999,0,0.1009999999999999,159.66899999999998,4,0.764,1
3877,188773,0.688,0.674,0.3939999999999999,8.28e-05,0,0.293,-11.036,1,0.0402,96.293,4,0.748,0
6928,224840,0.0423,0.774,0.7559999999999999,0.0,1,0.305,-4.995,1,0.0389,144.032,4,0.931,1
13994,219840,0.0113,0.8059999999999999,0.608,0.0,1,0.635,-7.007999999999999,1,0.0659,95.049,4,0.8490000000000001,1
5300,166360,0.794,0.5379999999999999,0.243,2.7600000000000003e-05,2,0.135,-13.146,1,0.0329,96.832,3,0.465,0
5940,123578,0.942,0.138,0.212,0.887,5,0.17,-20.923,0,0.0305,81.67699999999999,1,0.405,0
13714,193613,0.15,0.703,0.868,0.132,7,0.104,-4.6610000000000005,0,0.0291,121.03,4,0.733,1
15763,238148,0.238,0.5,0.77,0.00636,8,0.104,-5.059,1,0.0432,92.223,4,0.633,1
4054,258745,0.0113,0.662,0.784,0.0,2,0.715,-7.164,1,0.052,98.729,5,0.107,1
1745,230160,0.31,0.5489999999999999,0.562,0.0,10,0.105,-10.664,0,0.434,83.463,4,0.861,0
9170,267266,0.102,0.862,0.642,0.0,6,0.272,-13.652,0,0.1009999999999999,99.201,4,0.765,0
11700,204380,0.00989,0.6559999999999999,0.773,0.0,8,0.436,-3.609,1,0.0297,120.056,4,0.406,1
3170,143075,0.6659999999999999,0.653,0.412,4.1e-05,6,0.125,-10.252,0,0.251,96.972,4,0.129,1
4993,183893,0.281,0.6970000000000001,0.182,0.0069299999999999,9,0.13,-15.723,0,0.0603,127.882,4,0.308,0
6905,148306,0.242,0.581,0.961,0.000432,0,0.0891,-8.109,1,0.0593,133.981,4,0.823,0
12431,181913,0.645,0.547,0.289,0.0,0,0.148,-8.131,1,0.0348,104.851,3,0.213,1
18046,214746,0.0484,0.631,0.696,1.0800000000000002e-05,7,0.0903,-8.352,1,0.0311,134.542,4,0.84,0
12501,236800,0.00572,0.625,0.99,0.581,9,0.135,-0.8390000000000001,1,0.178,74.999,4,0.594,0
4140,136439,0.607,0.396,0.6609999999999999,0.8290000000000001,7,0.0932,-13.296,1,0.0373,164.987,5,0.631,0
12481,200234,0.127,0.88,0.726,7.35e-05,10,0.335,-6.941,0,0.1969999999999999,161.003,4,0.718,0
5758,268626,0.949,0.48,0.303,0.196,2,0.155,-13.189,0,0.0302,127.017,3,0.192,0
2350,261133,0.0335,0.818,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.5329999999999999,1
10355,225986,0.1119999999999999,0.69,0.902,0.0,6,0.175,-4.269,0,0.0407,92.988,4,0.7859999999999999,1
16540,233880,0.201,0.657,0.569,1.3800000000000002e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,4,0.3989999999999999,1
14049,183400,0.000181,0.5720000000000001,0.99,0.000295,1,0.118,-1.992,1,0.066,106.912,4,0.397,0
17905,218250,0.0348,0.732,0.922,0.0,6,0.146,-1.829,0,0.0975,120.033,4,0.589,1
551,201026,0.0372,0.472,0.946,0.0,2,0.352,-4.591,1,0.145,177.489,4,0.486,1
17560,208600,0.246,0.665,0.779,0.0,7,0.364,-7.085,1,0.258,150.952,4,0.75,0
6243,166851,0.0524,0.728,0.584,0.0,10,0.0658,-7.255,0,0.176,161.9,4,0.365,1
15067,206680,0.00214,0.341,0.937,0.00398,0,0.34,-3.639,1,0.0419,132.659,4,0.65,0
862,253533,0.193,0.583,0.6920000000000001,0.0,10,0.121,-7.932,0,0.362,174.141,4,0.595,0
9998,251009,0.303,0.8590000000000001,0.524,5.04e-05,11,0.138,-7.077999999999999,0,0.187,109.027,4,0.546,0
13199,265773,0.7759999999999999,0.487,0.389,0.000674,7,0.0929,-9.462,0,0.0437,131.594,4,0.49,0
915,225973,0.0534,0.758,0.408,0.00268,4,0.296,-10.751,1,0.159,80.485,4,0.367,0
10701,98352,0.836,0.645,0.7390000000000001,0.925,5,0.384,-6.707000000000001,0,0.0429,87.976,3,0.127,0
1221,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441,1
11657,190821,0.0172,0.542,0.996,0.0777,4,0.614,-3.124,1,0.0623,125.949,4,0.263,0
17163,206001,0.354,0.831,0.8390000000000001,0.0,0,0.268,-2.705,1,0.315,134.93200000000002,4,0.51,0
18342,230640,0.0263,0.7659999999999999,0.563,0.6829999999999999,9,0.115,-7.516,0,0.0339,126.007,4,0.964,0
4792,206960,0.0558,0.412,0.8390000000000001,0.0,9,0.1159999999999999,-4.222,0,0.118,116.854,4,0.523,0
2263,249293,0.0778,0.532,0.887,0.000214,0,0.294,-3.757,1,0.0335,122.511,4,0.795,1
11009,178285,0.703,0.785,0.392,7.070000000000001e-05,1,0.123,-8.048,0,0.102,140.05700000000002,4,0.845,0
15039,153469,0.00022,0.315,0.728,1.77e-05,4,0.565,-9.809,0,0.0511,160.006,4,0.364,0
3408,313573,0.0266,0.466,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,0.6609999999999999,1
5799,194466,0.515,0.221,0.59,0.0636,2,0.0934,-12.299,0,0.0916,179.267,4,0.713,0
3222,206440,0.943,0.6759999999999999,0.198,0.0132,1,0.104,-13.91,1,0.0333,118.004,4,0.125,1
432,547106,0.0765,0.252,0.8440000000000001,0.00018,0,0.084,-8.121,1,0.0572,118.158,4,0.351,1
10257,252346,0.344,0.655,0.877,0.0,0,0.349,-3.23,0,0.0344,105.017,4,0.893,1
10994,246857,0.7859999999999999,0.634,0.352,0.425,0,0.1159999999999999,-13.554,1,0.0371,140.028,4,0.307,0
8168,256622,0.0234,0.71,0.893,4.89e-06,6,0.335,-5.904,0,0.149,122.018,4,0.4579999999999999,0
2009,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.4539999999999999,-8.539,1,0.4579999999999999,198.87,4,0.521,0
2655,190346,0.034,0.162,0.867,0.8370000000000001,2,0.581,-6.778,1,0.069,187.607,4,0.5720000000000001,0
15850,216896,0.186,0.768,0.517,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418,0
2636,353226,0.00412,0.495,0.491,0.39,6,0.103,-9.337,0,0.0248,104.224,4,0.371,0
5703,291133,0.377,0.623,0.696,0.0,2,0.126,-6.144,0,0.0313,151.389,4,0.935,0
5397,161493,0.0972,0.755,0.593,0.0,4,0.13,-11.093,1,0.0295,109.812,4,0.919,0
588,273013,4.91e-05,0.542,0.8390000000000001,0.0,3,0.0471,-4.404,0,0.0487,121.026,4,0.611,0
16836,323373,3.4e-05,0.359,0.893,0.0955,4,0.7509999999999999,-8.036,0,0.0665,136.115,4,0.185,1
18190,189092,0.0714,0.598,0.893,0.0159,2,0.146,-3.072,1,0.0319,120.972,4,0.485,0
16160,172705,0.0921,0.8540000000000001,0.805,5.18e-05,1,0.114,-5.796,1,0.24,156.011,4,0.8140000000000001,0
16143,238800,0.00621,0.561,0.877,8.11e-06,9,0.28,-2.215,0,0.0659,130.003,4,0.375,0
1550,167164,0.765,0.505,0.252,0.0,9,0.0829,-10.169,1,0.0321,80.83,4,0.3929999999999999,0
12980,252866,0.385,0.509,0.5379999999999999,0.0,7,0.104,-7.335,1,0.0572,75.089,4,0.244,1
17022,206786,0.214,0.944,0.721,1.65e-05,11,0.0757,-6.502000000000001,1,0.0634,130.015,4,0.6729999999999999,0
8163,183182,0.0036899999999999,0.56,0.727,0.000126,5,0.239,-6.602,0,0.1169999999999999,127.97,4,0.346,0
7618,184019,0.0796,0.636,0.63,0.0,0,0.13,-6.396,1,0.0346,104.845,4,0.4539999999999999,1
17697,180120,0.4539999999999999,0.782,0.58,0.0,2,0.123,-7.632000000000001,1,0.381,92.95,4,0.8059999999999999,0
11453,238053,0.241,0.755,0.594,0.0,7,0.107,-5.906000000000001,1,0.216,178.929,4,0.237,1
2436,265120,0.841,0.397,0.172,6.78e-05,6,0.108,-15.698,0,0.0445,101.275,4,0.123,1
9856,240551,0.506,0.607,0.431,2.24e-06,5,0.174,-7.779,1,0.0369,164.048,4,0.209,0
15989,296173,0.1939999999999999,0.687,0.5920000000000001,0.0004849999999999,9,0.0502,-9.112,1,0.0295,92.782,4,0.7120000000000001,0
14817,256071,0.000621,0.315,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.16299999999998,4,0.359,0
4040,269106,0.1009999999999999,0.7979999999999999,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.6679999999999999,1
13880,150752,0.263,0.484,0.711,0.0,8,0.104,-3.848,1,0.341,102.05,4,0.515,0
15698,250586,0.241,0.706,0.732,0.107,9,0.105,-8.35,0,0.0501,98.019,4,0.7090000000000001,0
1417,246000,0.913,0.636,0.233,1.4e-06,0,0.1009999999999999,-9.381,1,0.0318,129.759,4,0.16,0
12355,216888,0.489,0.684,0.482,0.0,1,0.156,-11.800999999999998,0,0.0428,134.994,3,0.413,0
13456,194285,0.00251,0.879,0.58,0.00487,1,0.0996,-8.025,1,0.0684,104.981,3,0.348,0
18757,185746,0.6990000000000001,0.367,0.326,0.358,7,0.0759,-15.605,1,0.0344,116.659,4,0.064,1
14337,201706,0.00183,0.938,0.5,0.0,4,0.077,-10.08,0,0.144,140.011,4,0.462,1
3385,189466,0.216,0.4479999999999999,0.612,0.0,2,0.08,-6.106,1,0.0708,97.773,4,0.213,1
7419,186872,0.0447,0.901,0.826,0.0,10,0.105,-3.373,0,0.33,89.005,4,0.7509999999999999,0
2900,244586,0.04,0.523,0.769,0.0,4,0.136,-5.855,1,0.0269,136.162,4,0.8759999999999999,1
14700,243760,0.473,0.675,0.909,0.0124,10,0.095,-3.402,0,0.0469,103.961,4,0.969,0
1829,235752,0.596,0.7509999999999999,0.5760000000000001,0.0,9,0.0874,-9.687,0,0.313,90.064,4,0.743,0
15651,211800,0.0722,0.732,0.732,1.51e-05,11,0.0822,-3.145,0,0.0291,115.008,4,0.8740000000000001,0
17721,161495,0.73,0.687,0.846,0.0,3,0.0881,-8.508,0,0.312,91.521,4,0.485,0
699,336613,0.0113,0.492,0.7090000000000001,0.00564,2,0.153,-9.66,1,0.0359,125.799,4,0.264,0
9188,231493,0.022,0.7340000000000001,0.8640000000000001,9.94e-06,2,0.246,-6.119,1,0.303,105.933,4,0.47,1
4793,188239,0.8320000000000001,0.516,0.434,0.00228,8,0.332,-7.895,1,0.0555,92.81,4,0.432,0
28,311106,0.000289,0.217,0.905,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,0.236,1
2292,180240,0.2,0.901,0.654,0.0,10,0.165,-10.15,1,0.0655,110.131,4,0.7809999999999999,0
18804,265013,0.735,0.629,0.3829999999999999,0.0259,8,0.0928,-13.195,1,0.044,154.001,4,0.421,0
9976,245293,0.593,0.637,0.359,5.39e-05,10,0.108,-9.841,0,0.0325,111.049,4,0.142,0
13905,256226,0.0163,0.687,0.836,0.00107,6,0.129,-2.949,0,0.352,107.595,5,0.3879999999999999,0
5274,193960,0.7120000000000001,0.652,0.484,0.124,8,0.272,-10.389,1,0.0309,121.604,4,0.636,0
18508,150752,0.263,0.484,0.711,0.0,8,0.104,-3.848,1,0.341,102.05,4,0.515,0
12679,252000,0.7070000000000001,0.657,0.528,0.000155,6,0.264,-8.039,0,0.0683,75.44,4,0.35,0
11710,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.2289999999999999,95.948,4,0.591,1
17690,253965,0.149,0.605,0.684,0.154,5,0.146,-6.024,0,0.0587,100.985,1,0.0939,0
9217,298266,0.42,0.7340000000000001,0.544,0.0,11,0.0975,-4.7860000000000005,0,0.1939999999999999,86.617,4,0.669,0
4516,192231,0.0149,0.449,0.855,0.0,7,0.363,-4.091,0,0.16,174.984,4,0.598,0
14097,166673,0.0010199999999999,0.213,0.875,2.07e-05,7,0.0916,-5.854,1,0.0532,195.28,4,0.664,0
12972,162600,0.0153,0.772,0.59,0.000171,9,0.347,-9.182,1,0.07,128.016,4,0.962,0
14847,218855,0.00216,0.516,0.941,0.0,6,0.407,-4.371,0,0.0529,145.048,4,0.5489999999999999,0
4025,241560,0.0547,0.363,0.5329999999999999,0.0,0,0.115,-7.256,0,0.0297,73.741,4,0.222,0
2337,304600,0.303,0.868,0.6459999999999999,0.0,1,0.284,-4.674,0,0.288,88.641,4,0.67,0
15178,201493,0.0117,0.722,0.7609999999999999,0.0,11,0.315,-4.459,0,0.0475,128.04399999999998,4,0.624,1
7317,157377,0.025,0.93,0.433,1.15e-06,0,0.0496,-17.418,1,0.369,122.011,4,0.923,0
18059,159444,0.000269,0.442,0.939,0.922,8,0.109,-4.833,1,0.0633,144.032,4,0.0691,0
10258,202453,0.141,0.743,0.855,0.0045,5,0.099,-3.976,0,0.0436,96.989,4,0.871,1
8479,214013,0.0428,0.311,0.664,0.0,5,0.252,-4.915,0,0.0342,115.979,4,0.103,0
6074,214573,0.357,0.537,0.355,0.0,0,0.132,-11.241,1,0.0363,113.994,4,0.39,0
7211,274595,0.0494,0.7879999999999999,0.552,0.0,10,0.108,-9.178,0,0.0649,119.913,4,0.352,0
11964,157421,0.0463,0.552,0.573,0.0,9,0.105,-6.585,1,0.0948,182.14,4,0.525,1
16774,230200,0.00543,0.7709999999999999,0.685,0.00157,1,0.0537,-4.638999999999999,1,0.0567,88.99700000000001,4,0.6829999999999999,1
3159,248466,0.64,0.545,0.33,7.000000000000001e-06,1,0.22,-11.719,0,0.1639999999999999,103.553,4,0.3989999999999999,1
11538,162857,0.875,0.912,0.311,0.0,11,0.105,-8.705,1,0.185,112.009,4,0.34,0
5024,181306,0.889,0.6759999999999999,0.349,5.59e-05,4,0.0809,-11.258,1,0.0765,185.516,4,0.7759999999999999,0
5669,174520,0.213,0.7709999999999999,0.75,0.2019999999999999,7,0.0969999999999999,-6.33,1,0.0423,93.735,4,0.924,0
414,391376,0.0057399999999999,0.579,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,0.609,1
18480,222440,0.0257,0.755,0.915,0.0,2,0.0351,-3.505,1,0.105,113.986,4,0.7,0
10423,204023,0.0153,0.715,0.605,0.0085,5,0.0977,-8.407,0,0.0436,80.01899999999999,4,0.921,0
8562,218013,0.00847,0.56,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,1
7903,279430,0.000157,0.578,0.4589999999999999,0.906,5,0.11,-9.412,1,0.033,140.014,4,0.0834,0
15695,206333,0.0138,0.706,0.775,1.04e-06,1,0.151,-5.218,1,0.0468,81.04,4,0.882,0
15028,217480,0.072,0.435,0.768,0.114,1,0.128,-4.892,1,0.043,113.983,4,0.2269999999999999,0
60,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174,1
14159,169427,0.000166,0.337,0.977,0.0,1,0.0992,-3.18,1,0.1,197.993,4,0.6459999999999999,0
9993,248173,0.175,0.748,0.7040000000000001,0.00486,5,0.12,-8.978,0,0.0637,112.009,4,0.758,0
13319,153706,0.995,0.446,0.0302,0.935,9,0.0914,-23.49,1,0.0635,131.233,4,0.23,0
2838,162920,0.00509,0.611,0.846,0.0,11,0.0784,-5.9,1,0.0436,103.912,4,0.7509999999999999,1
10812,360266,0.039,0.833,0.615,0.807,4,0.1,-8.714,0,0.0433,118.008,4,0.6629999999999999,0
11316,217946,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
1976,124586,0.7879999999999999,0.616,0.7240000000000001,3.16e-06,9,0.128,-8.101,1,0.042,81.402,3,0.809,0
6922,235066,0.00202,0.4679999999999999,0.966,0.0036,1,0.132,-3.467,0,0.0555,92.006,4,0.807,0
16086,202628,0.623,0.349,0.316,0.0,9,0.211,-10.794,0,0.0742,78.454,4,0.3329999999999999,0
5662,209506,0.248,0.774,0.616,0.0281,0,0.0647,-7.508999999999999,0,0.0449,97.501,4,0.792,0
13247,400280,0.905,0.2319999999999999,0.408,3.12e-05,4,0.108,-6.938,0,0.0342,175.357,3,0.142,0
10501,176720,0.471,0.76,0.439,6.34e-06,7,0.294,-7.421,1,0.0403,118.283,4,0.91,0
8090,233693,0.475,0.667,0.753,0.0,10,0.0915,-3.035,1,0.0336,124.979,4,0.6990000000000001,0
344,213706,0.441,0.65,0.7979999999999999,0.0007059999999999,9,0.1369999999999999,-8.126,0,0.0541,110.646,4,0.4639999999999999,0
2326,190840,0.0267,0.524,0.802,3.83e-06,0,0.2239999999999999,-5.13,1,0.0432,121.35,4,0.7120000000000001,0
15548,174880,0.0394,0.812,0.7959999999999999,1.53e-06,11,0.1009999999999999,-4.353,0,0.223,88.008,4,0.74,0
16339,224110,0.209,0.703,0.475,0.0,10,0.125,-12.104,1,0.207,160.118,4,0.185,0
770,291293,0.207,0.7090000000000001,0.8240000000000001,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,0
11757,199375,0.195,0.741,0.504,1.59e-05,6,0.0888,-6.992000000000001,1,0.0405,94.0,4,0.59,0
16911,196715,0.0558,0.434,0.58,0.0,11,0.105,-5.524,0,0.0365,95.884,3,0.108,0
13819,214866,0.0272,0.599,0.838,0.0,0,0.33,-5.16,1,0.0996,128.85399999999998,4,0.847,0
4502,71703,0.0496,0.833,0.747,0.929,1,0.0787,-10.132,1,0.0659,166.196,4,0.981,0
5727,223520,0.1169999999999999,0.586,0.8140000000000001,0.0004969999999999,10,0.581,-7.041,1,0.0396,131.00799999999998,3,0.425,0
679,278680,0.000373,0.3979999999999999,0.952,7.75e-05,4,0.1,-6.042000000000001,1,0.061,122.093,4,0.584,1
1053,306040,0.294,0.54,0.423,0.0884,6,0.152,-8.799,1,0.0283,150.135,4,0.353,1
10101,271306,0.00073,0.477,0.882,0.21,0,0.44,-4.506,0,0.0594,174.015,4,0.3429999999999999,0
6530,183752,0.31,0.7490000000000001,0.752,0.0,6,0.2319999999999999,-4.883,1,0.345,180.049,4,0.901,1
5211,157893,0.7759999999999999,0.563,0.331,0.000846,9,0.125,-9.681,1,0.0283,105.761,4,0.608,0
14272,211200,0.147,0.565,0.669,1.28e-05,0,0.0983,-5.312,0,0.196,126.59,5,0.8490000000000001,0
11625,120550,0.103,0.579,0.5870000000000001,0.0,9,0.1119999999999999,-8.383,0,0.355,85.73200000000001,4,0.705,1
8291,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,1,0.0422,102.093,4,0.4039999999999999,0
14265,184843,0.0394,0.901,0.772,0.0,11,0.1159999999999999,-5.316,0,0.281,104.982,4,0.629,0
12776,183413,0.0757,0.635,0.652,3.35e-05,0,0.337,-4.303,0,0.127,147.955,4,0.322,0
9211,226133,0.184,0.866,0.534,0.266,11,0.0929,-9.201,1,0.2289999999999999,98.243,4,0.841,0
3094,256625,0.27,0.7,0.632,3.94e-05,1,0.1969999999999999,-9.396,0,0.282,120.292,4,0.731,0
18132,211832,0.0697,0.785,0.777,0.0,7,0.155,-6.211,1,0.248,96.88,4,0.396,0
784,162466,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813,1
17933,152862,0.0224,0.8270000000000001,0.6579999999999999,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523,1
14158,210133,0.00343,0.595,0.919,0.000388,1,0.337,-5.109,0,0.0832,129.96200000000002,4,0.532,0
9173,251573,0.173,0.848,0.6659999999999999,0.000699,0,0.129,-6.547000000000001,1,0.2739999999999999,96.662,4,0.7440000000000001,1
18263,231130,0.136,0.711,0.684,0.0,7,0.108,-7.456,1,0.0537,135.555,4,0.2739999999999999,0
6071,183493,0.000231,0.321,0.437,0.0252,8,0.0836,-15.836,1,0.0447,122.74,4,0.535,0
2147,210573,0.033,0.539,0.648,1.16e-06,0,0.29,-7.336,1,0.0299,118.89,4,0.493,0
14799,178718,0.000905,0.3779999999999999,0.935,0.0,11,0.215,-2.353,0,0.0903,178.118,4,0.701,0
13366,123364,0.991,0.486,0.0349,0.929,7,0.091,-22.107,0,0.0643,77.563,4,0.162,0
11881,184560,0.176,0.6940000000000001,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,1
7914,252000,0.0647,0.716,0.57,0.221,11,0.0749,-7.966,0,0.0441,139.906,4,0.303,0
16239,193240,0.126,0.512,0.948,0.0122,1,0.1119999999999999,-7.922999999999999,1,0.0439,88.556,4,0.607,0
15299,298515,0.6729999999999999,0.557,0.65,0.122,7,0.286,-8.897,1,0.0424,106.1,4,0.965,0
12352,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,1
4070,297826,0.0847,0.804,0.752,0.000101,9,0.106,-4.496,0,0.248,87.96700000000001,4,0.358,0
2814,136959,0.0349,0.421,0.598,4.8e-06,4,0.416,-6.077999999999999,0,0.0487,157.92700000000002,4,0.778,0
12888,190180,0.000785,0.621,0.935,0.00191,5,0.242,-5.516,0,0.0366,99.981,4,0.885,0
8251,179613,0.256,0.51,0.488,0.0,7,0.11,-10.304,1,0.0304,125.683,4,0.649,0
7034,318066,0.0353,0.711,0.591,0.206,7,0.089,-10.026,0,0.054,118.995,4,0.3779999999999999,0
13368,191895,0.986,0.514,0.0684,0.902,6,0.065,-19.78,1,0.0523,168.643,4,0.24,0
18751,167404,0.935,0.695,0.104,0.0158,8,0.0984,-15.329,1,0.0411,119.91,4,0.2789999999999999,0
17183,175200,0.0388,0.79,0.654,0.0,10,0.125,-5.568,0,0.226,136.938,4,0.515,0
3563,233871,0.2239999999999999,0.733,0.262,4.79e-06,0,0.105,-13.765999999999998,1,0.0279999999999999,135.497,3,0.444,0
17312,307062,0.214,0.8220000000000001,0.457,0.000397,6,0.0766,-10.937,1,0.235,99.16,4,0.73,0
10926,209831,0.8079999999999999,0.524,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436,1
18760,201085,0.924,0.63,0.214,2.65e-05,4,0.102,-9.455,0,0.0301,124.982,4,0.271,0
13963,268292,0.322,0.763,0.5379999999999999,0.83,0,0.118,-8.865,0,0.0366,122.986,4,0.069,0
9371,310720,0.0152,0.5870000000000001,0.698,0.0,1,0.442,-8.948,1,0.0943,133.954,4,0.0985,0
2702,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,1,0.0354,120.722,4,0.107,0
886,246533,0.00435,0.608,0.669,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679,0
18418,232642,0.039,0.5529999999999999,0.564,0.0,9,0.318,-7.072,0,0.0418,149.953,4,0.31,0
4247,195483,0.0157,0.74,0.7340000000000001,5.4600000000000006e-05,11,0.0757,-6.309,0,0.0455,124.096,4,0.49,0
6078,343893,1.35e-05,0.264,0.812,0.108,4,0.0962,-5.651,1,0.031,94.095,4,0.4579999999999999,0
11660,237986,0.0167,0.612,0.8759999999999999,0.175,4,0.1889999999999999,-6.247000000000001,0,0.0315,120.022,4,0.187,0
8002,261887,0.0112,0.569,0.807,0.0002279999999999,6,0.151,-3.627,1,0.146,169.896,4,0.182,0
13191,233600,0.203,0.557,0.703,0.000156,8,0.0927,-2.062,0,0.0277,150.037,4,0.228,0
15575,226963,0.104,0.691,0.75,0.0,10,0.123,-3.934,0,0.347,143.744,4,0.345,1
1551,204280,0.431,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51,1
6790,228613,0.0023899999999999,0.728,0.735,0.00028,0,0.0982,-6.247000000000001,1,0.0325,123.967,4,0.5579999999999999,0
17809,274693,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1,1
14926,166373,0.114,0.529,0.967,0.0,1,0.61,-3.647,0,0.0508,140.127,4,0.596,1
17499,154286,0.0646,0.769,0.242,0.892,10,0.111,-10.202,0,0.0641,139.996,4,0.301,0
13847,158394,0.011,0.885,0.7190000000000001,0.00525,0,0.0413,-7.002000000000001,1,0.268,145.515,4,0.85,0
8491,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999999,1,0.0318,111.665,4,0.1369999999999999,0
1011,257066,0.0504,0.637,0.759,0.0,3,0.0642,-6.388999999999999,0,0.0305,93.898,4,0.741,0
